Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Economic Status,Financial Status,Success rate 1st sem,Success rate 2nd sem,Target
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,2,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,3,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",3,2,2,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,0,0,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",3,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",0,1,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,2,0,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,1,Enrolled
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,1,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,1,2,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,2,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",0,3,1,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,1,1,Enrolled
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,1,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",0,3,3,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,1,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,3,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,1,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",0,2,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,3,3,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,2,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,2,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,3,2,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,2,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,2,1,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,2,3,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,1,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",0,2,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,2,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,2,Enrolled
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",3,2,3,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,0,2,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,1,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,2,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,1,2,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Graduate
*,Over_23,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,2,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,2,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,1,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",0,0,1,Dropout
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Over_23,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,1,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,2,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",2,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",1,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",1,1,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",0,0,"[23, 71[","[5, 8[",3,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,1,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",3,0,0,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,2,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,0,"[23, 71[","[5, 8[",2,1,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",1,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",1,1,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,2,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[130, 191[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,1,0,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",3,2,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",2,3,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",3,2,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,0,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,1,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,2,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",3,0,0,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",0,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,1,0,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",0,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,1,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,1,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,2,3,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,3,3,Enrolled
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,3,3,Dropout
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",1,0,0,Dropout
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",3,3,3,Graduate
*,Traditional_Access,"[0, 3[",STEM,Basic_Secondary,Portuguese,"[95, 130[",1,0,"[23, 71[","[5, 8[",2,0,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,3,3,Graduate
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,2,0,Dropout
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",1,3,2,Enrolled
*,Traditional_Access,"[0, 3[",SHAPE,Basic_Secondary,Portuguese,"[95, 130[",1,1,"[23, 71[","[5, 8[",2,2,1,Enrolled
